748	0.5075 	0.0005 	0.0000 	0.0000 	0.6491 
749	0.5065 	0.0004 	0.0000 	0.0000 	0.7206 
750	0.5054 	0.0004 	0.0000 	0.0000 	0.7868 
751	0.5050 	0.0003 	0.0000 	0.0000 	0.8464 
752	0.5044 	0.0002 	0.0000 	0.0000 	0.8966 
753	0.5035 	0.0002 	0.0000 	0.0000 	0.9362 
754	0.5023 	0.0002 	0.0000 	0.0000 	0.9651 
755	0.5008 	0.0002 	0.0000 	0.0000 	0.9840 
756	0.4989 	0.0002 	0.0000 	0.0000 	0.9942 
757	0.4966 	0.0001 	0.0000 	0.0000 	0.9974 
758	0.4940 	0.0001 	0.0000 	0.0000 	0.9906 
759	0.4911 	0.0001 	0.0000 	0.0000 	0.9869 
760	0.4878 	0.0001 	0.0000 	0.0000 	0.9847 
761	0.4844 	0.0001 	0.0000 	0.0000 	0.9839 
762	0.4809 	0.0001 	0.0000 	0.0000 	0.9844 
763	0.4774 	0.0002 	0.0000 	0.0000 	0.9859 
764	0.4740 	0.0002 	0.0000 	0.0000 	0.9882 
765	0.4706 	0.0002 	0.0000 	0.0000 	0.9909 
766	0.4673 	0.0002 	0.0000 	0.0000 	0.9937 
767	0.4641 	0.0002 	0.0000 	0.0000 	0.9962 
768	0.4609 	0.0003 	0.0000 	0.0000 	0.9982 
769	0.4578 	0.0003 	0.0000 	0.0000 	0.9995 
770	0.4547 	0.0004 	0.0000 	0.0000 	1.0000 
771	0.4516 	0.0004 	0.0000 	0.0000 	0.9996 
772	0.4485 	0.0005 	0.0000 	0.0000 	0.9984 
773	0.4456 	0.0006 	0.0000 	0.0000 	0.9965 
774	0.4428 	0.0006 	0.0000 	0.0000 	0.9940 
775	0.4401 	0.0007 	0.0000 	0.0000 	0.9911 
776	0.4376 	0.0008 	0.0000 	0.0000 	0.9877 
777	0.4353 	0.0008 	0.0000 	0.0000 	0.9841 
778	0.4332 	0.0009 	0.0000 	0.0000 	0.9802 
779	0.4313 	0.0010 	0.0000 	0.0000 	0.9760 
780	0.4295 	0.0010 	0.0000 	0.0000 	0.9716 
781	0.4279 	0.0011 	0.0000 	0.0000 	0.9669 
782	0.4263 	0.0011 	0.0000 	0.0000 	0.9619 
783	0.4249 	0.0012 	0.0000 	0.0000 	0.9566 
784	0.4235 	0.0013 	0.0000 	0.0000 	0.9511 
785	0.4221 	0.0014 	0.0000 	0.0000 	0.9452 
786	0.4208 	0.0014 	0.0000 	0.0000 	0.9393 
787	0.4196 	0.0015 	0.0000 	0.0000 	0.9332 
788	0.4184 	0.0015 	0.0000 	0.0000 	0.9272 
789	0.4174 	0.0015 	0.0000 	0.0000 	0.9214 
790	0.4164 	0.0015 	0.0000 	0.0000 	0.9158 
791	0.4154 	0.0015 	0.0000 	0.0000 	0.9105 
792	0.4145 	0.0014 	0.0000 	0.0000 	0.9054 
793	0.4136 	0.0013 	0.0000 	0.0000 	0.9006 
794	0.4126 	0.0012 	0.0000 	0.0000 	0.8959 
795	0.4116 	0.0011 	0.0001 	0.0000 	0.8914 
796	0.4103 	0.0009 	0.0001 	0.0000 	0.8869 
797	0.4090 	0.0008 	0.0001 	0.0000 	0.8823 
798	0.4074 	0.0007 	0.0001 	0.0000 	0.8776 
799	0.4056 	0.0006 	0.0001 	0.0000 	0.8727 
800	0.4036 	0.0005 	0.0001 	0.0000 	0.8677 
801	0.4017 	0.0005 	0.0001 	0.0000 	0.8629 
802	0.3996 	0.0004 	0.0001 	0.0000 	0.8578 
803	0.3973 	0.0004 	0.0002 	0.0000 	0.8525 
804	0.3948 	0.0004 	0.0002 	0.0000 	0.8469 
805	0.3922 	0.0003 	0.0002 	0.0000 	0.8411 
806	0.3896 	0.0003 	0.0002 	0.0000 	0.8350 
807	0.3868 	0.0004 	0.0002 	0.0000 	0.8287 
808	0.3839 	0.0004 	0.0001 	0.0000 	0.8223 
809	0.3810 	0.0004 	0.0001 	0.0000 	0.8156 
810	0.3781 	0.0005 	0.0001 	0.0000 	0.8089 
811	0.3751 	0.0006 	0.0001 	0.0000 	0.8020 
812	0.3720 	0.0007 	0.0001 	0.0000 	0.7950 
813	0.3690 	0.0009 	0.0001 	0.0000 	0.7879 
814	0.3659 	0.0012 	0.0001 	0.0000 	0.7809 
815	0.3629 	0.0016 	0.0001 	0.0000 	0.7739 
816	0.3598 	0.0021 	0.0001 	0.0000 	0.7670 
817	0.3569 	0.0026 	0.0001 	0.0000 	0.7604 
818	0.3540 	0.0031 	0.0001 	0.0000 	0.7540 
819	0.3512 	0.0035 	0.0001 	0.0000 	0.7481 
820	0.3485 	0.0039 	0.0001 	0.0000 	0.7425 
821	0.3459 	0.0040 	0.0001 	0.0000 	0.7372 
822	0.3434 	0.0039 	0.0001 	0.0000 	0.7324 
823	0.3410 	0.0037 	0.0001 	0.0000 	0.7278 
824	0.3385 	0.0033 	0.0001 	0.0000 	0.7245 
825	0.3361 	0.0028 	0.0002 	0.0000 	0.7203 
826	0.3336 	0.0023 	0.0002 	0.0000 	0.7162 
827	0.3311 	0.0019 	0.0002 	0.0000 	0.7119 
828	0.3285 	0.0015 	0.0002 	0.0000 	0.7077 
829	0.3260 	0.0012 	0.0002 	0.0000 	0.7036 
830	0.3234 	0.0010 	0.0002 	0.0000 	0.6995 
831	0.3208 	0.0009 	0.0002 	0.0000 	0.6956 
832	0.3183 	0.0008 	0.0002 	0.0000 	0.6920 
833	0.3159 	0.0007 	0.0003 	0.0000 	0.6885 
834	0.3137 	0.0007 	0.0003 	0.0000 	0.6851 
